server_id,timestamp,server_age_months,workload_type,cpu_temp_celsius,cpu_utilization_percent,memory_usage_percent,disk_io_ops_per_sec,network_throughput_mbps,fan_speed_rpm,power_draw_watts,disk_read_errors_24h,memory_errors_24h,failure_within_48h
server_269,2025-08-28 07:00:00,14,database,90.5,88.5,97.5,274,319.1,1865,280.3,21,14,1
server_497,2025-08-28 08:00:00,28,web,47.6,37.5,65.8,216,404.0,3081,259.1,3,3,0
server_218,2025-08-28 09:00:00,36,web,62.5,13.7,66.5,442,271.8,2976,221.7,3,1,0
server_416,2025-08-28 10:00:00,37,web,57.0,33.0,22.9,269,286.5,3231,306.3,2,0,0
server_405,2025-08-28 11:00:00,57,database,57.3,55.4,51.4,146,174.3,3049,151.5,4,1,0
server_175,2025-08-28 12:00:00,36,compute,47.9,44.2,67.2,522,285.3,2721,316.5,0,1,0
server_386,2025-08-28 13:00:00,22,database,35.0,68.9,76.5,491,309.7,3290,259.7,2,0,0
server_470,2025-08-28 14:00:00,53,compute,47.8,67.6,50.5,156,358.7,3251,190.4,2,1,0
server_340,2025-08-28 15:00:00,44,database,46.9,66.7,53.8,219,295.3,3139,211.9,0,1,0
server_232,2025-08-28 16:00:00,27,storage,50.1,34.2,56.4,593,393.9,3073,228.1,2,0,0
server_150,2025-08-28 17:00:00,40,compute,48.3,50.9,58.0,606,302.1,2760,323.8,1,1,0
server_451,2025-08-28 18:00:00,35,storage,55.9,25.7,72.8,50,286.5,3012,239.5,2,0,0
server_276,2025-08-28 19:00:00,58,compute,62.0,19.8,48.9,247,380.0,2798,281.9,3,0,1
server_228,2025-08-28 20:00:00,56,database,63.6,68.6,73.0,483,380.7,3150,323.9,1,2,1
server_170,2025-08-28 21:00:00,45,database,85.2,96.0,94.1,585,267.8,2010,274.9,26,11,1
server_222,2025-08-28 22:00:00,42,compute,89.8,91.5,89.2,582,480.1,1815,221.7,18,13,1
server_212,2025-08-28 23:00:00,31,storage,55.5,47.1,53.6,621,326.2,3046,240.6,2,2,0
server_281,2025-08-29 00:00:00,11,web,67.5,39.6,62.4,356,311.3,3152,199.2,6,1,0
server_040,2025-08-29 01:00:00,39,compute,42.3,41.3,51.2,536,268.6,2897,234.2,2,0,0
server_121,2025-08-29 02:00:00,37,compute,65.8,91.1,58.7,421,344.8,2654,188.7,2,0,0
server_226,2025-08-29 03:00:00,30,storage,87.7,98.1,89.9,388,387.1,1814,197.8,19,14,1
server_293,2025-08-29 04:00:00,56,web,57.4,54.9,72.8,198,309.3,3187,273.9,3,4,0
server_087,2025-08-29 05:00:00,18,compute,86.5,89.8,89.4,559,321.8,2254,209.9,28,8,1
server_266,2025-08-29 06:00:00,43,web,56.5,65.2,49.9,170,188.2,2532,250.0,4,1,0
server_488,2025-08-29 07:00:00,43,web,72.8,29.3,35.3,266,216.3,2979,188.7,1,1,0
server_028,2025-08-29 08:00:00,7,database,52.6,40.5,73.8,637,222.8,2902,311.1,3,1,0
server_494,2025-08-29 09:00:00,10,storage,41.9,47.3,53.7,467,324.7,2949,255.9,0,2,0
server_246,2025-08-29 10:00:00,16,compute,57.9,16.3,50.0,710,186.8,3130,315.0,0,1,0
server_315,2025-08-29 11:00:00,16,compute,83.7,96.1,90.3,433,98.9,2242,241.5,18,11,1
server_450,2025-08-29 12:00:00,29,web,59.4,44.6,41.7,389,160.3,2661,205.7,0,2,0
server_448,2025-08-29 13:00:00,19,compute,62.1,71.8,67.2,729,353.3,3446,218.6,3,2,0
server_243,2025-08-29 14:00:00,50,web,54.7,38.0,41.0,420,467.6,3029,238.1,2,1,0
server_060,2025-08-29 15:00:00,35,compute,58.5,40.7,42.2,556,394.9,3335,265.5,4,1,0
server_146,2025-08-29 16:00:00,45,storage,56.2,68.0,42.0,468,191.8,3124,231.1,1,1,0
server_173,2025-08-29 17:00:00,52,compute,69.3,42.0,62.5,524,214.3,3012,261.6,2,2,0
server_432,2025-08-29 18:00:00,49,web,52.0,60.5,32.8,456,237.0,3131,216.7,1,1,0
server_277,2025-08-29 19:00:00,40,web,49.5,98.3,91.3,676,145.2,2566,231.1,4,0,1
server_333,2025-08-29 20:00:00,26,compute,62.0,33.5,54.4,514,279.7,2852,322.0,1,1,0
server_368,2025-08-29 21:00:00,10,compute,47.6,41.5,28.3,434,345.5,3070,224.2,0,2,0
server_440,2025-08-29 22:00:00,43,web,58.1,52.9,44.1,551,201.5,2604,196.8,1,0,0
server_378,2025-08-29 23:00:00,7,database,82.4,93.4,96.5,190,180.3,1854,288.1,17,13,1
server_141,2025-08-30 00:00:00,45,database,54.2,42.7,80.2,703,377.9,2737,114.5,1,0,0
server_043,2025-08-30 01:00:00,42,compute,74.5,59.6,62.4,199,209.3,3135,330.6,3,3,0
server_143,2025-08-30 02:00:00,59,storage,64.9,52.0,61.3,367,220.8,3143,241.9,1,0,0
server_352,2025-08-30 03:00:00,54,compute,63.2,43.6,37.0,409,60.4,3399,254.6,1,1,0
server_332,2025-08-30 04:00:00,39,storage,90.0,91.1,97.7,550,391.9,2151,209.9,15,10,1
server_485,2025-08-30 05:00:00,16,compute,49.5,32.8,68.3,824,431.6,2673,282.8,1,0,0
server_496,2025-08-30 06:00:00,41,web,57.1,100.0,64.8,706,267.3,2833,214.8,3,2,0
server_395,2025-08-30 07:00:00,16,compute,59.7,14.2,60.3,206,293.5,2615,264.0,3,0,0
server_054,2025-08-30 08:00:00,14,storage,56.6,16.1,68.0,323,347.9,3115,293.4,4,0,0
server_306,2025-08-30 09:00:00,11,storage,55.8,49.9,48.0,220,366.0,2859,301.7,2,2,0
server_357,2025-08-30 10:00:00,39,compute,51.8,49.1,74.1,240,291.9,3006,275.1,2,1,0
server_422,2025-08-30 11:00:00,52,compute,57.2,53.5,72.1,382,241.3,2953,235.4,3,2,1
server_416,2025-08-30 12:00:00,42,database,50.8,27.5,58.5,762,284.0,2614,370.0,2,2,0
server_160,2025-08-30 13:00:00,37,compute,60.6,24.5,55.9,451,261.2,3092,218.5,0,1,0
server_284,2025-08-30 14:00:00,17,compute,38.9,39.3,27.6,477,323.7,3256,256.4,0,3,0
server_324,2025-08-30 15:00:00,50,web,65.9,63.2,34.0,546,191.7,2784,163.3,1,0,0
server_197,2025-08-30 16:00:00,37,storage,44.5,24.6,68.2,312,416.7,2906,233.2,0,2,0
server_158,2025-08-30 17:00:00,22,database,46.5,48.0,73.6,486,497.1,3214,230.3,2,0,0
server_079,2025-08-30 18:00:00,9,web,58.3,34.8,76.1,549,227.6,2780,236.9,2,0,0
server_030,2025-08-30 19:00:00,47,compute,82.6,91.4,94.4,992,221.5,2136,222.6,21,12,1
server_472,2025-08-30 20:00:00,38,storage,71.6,19.4,94.4,685,214.9,3131,258.1,2,1,0
server_111,2025-08-30 21:00:00,48,compute,57.4,63.2,75.0,829,252.5,3287,314.1,3,1,0
server_045,2025-08-30 22:00:00,53,compute,54.7,32.9,51.4,506,474.3,3049,156.3,0,0,0
server_352,2025-08-30 23:00:00,48,compute,92.1,90.1,91.0,606,242.4,2244,346.1,18,9,1
server_204,2025-08-31 00:00:00,14,compute,85.9,95.6,94.2,552,312.8,1945,273.0,26,9,1
server_051,2025-08-31 01:00:00,39,storage,74.4,17.6,50.7,142,253.1,2865,262.5,1,2,1
server_137,2025-08-31 02:00:00,44,web,53.5,54.5,68.1,50,94.8,2971,209.1,2,0,0
server_471,2025-08-31 03:00:00,56,compute,59.3,29.0,60.9,275,244.4,2672,282.0,3,2,0
server_073,2025-08-31 04:00:00,35,compute,54.4,37.5,86.1,749,295.3,2737,235.4,1,1,0
server_040,2025-08-31 05:00:00,55,database,54.2,67.7,37.8,421,452.1,3172,300.2,3,2,0
server_478,2025-08-31 06:00:00,25,database,70.0,19.2,58.2,656,125.0,3072,307.6,1,1,0
server_076,2025-08-31 07:00:00,44,storage,47.6,36.0,43.0,761,394.4,2888,232.6,0,1,0
server_386,2025-08-31 08:00:00,28,compute,36.3,23.3,83.0,243,322.5,2747,207.1,2,3,0
server_186,2025-08-31 09:00:00,46,compute,88.2,92.3,98.0,795,289.8,1950,209.0,24,8,1
server_369,2025-08-31 10:00:00,49,compute,84.4,96.2,90.3,268,195.4,2218,239.8,27,14,1
server_051,2025-08-31 11:00:00,40,storage,56.8,27.8,58.0,459,422.6,3642,291.9,0,1,0
server_417,2025-08-31 12:00:00,28,storage,84.3,90.7,96.0,284,333.1,1825,244.6,16,8,1
server_432,2025-08-31 13:00:00,59,compute,61.0,57.8,78.0,547,295.2,2588,166.1,1,0,0
server_411,2025-08-31 14:00:00,53,compute,55.9,30.0,62.6,468,289.3,3111,171.3,2,1,0
server_466,2025-08-31 15:00:00,44,storage,59.5,15.6,63.7,659,392.6,2960,248.3,3,2,0
server_086,2025-08-31 16:00:00,28,compute,59.3,57.8,68.7,700,213.7,2941,279.7,3,1,0
server_108,2025-08-31 17:00:00,42,web,39.3,29.8,47.1,816,442.3,2673,217.6,2,3,0
server_479,2025-08-31 18:00:00,28,web,55.9,81.6,89.9,650,519.0,3008,180.5,1,1,0
server_396,2025-08-31 19:00:00,44,storage,42.4,36.8,83.5,663,268.9,2820,296.5,2,3,0
server_224,2025-08-31 20:00:00,33,web,54.7,42.3,59.5,410,428.9,2710,143.5,3,3,0
server_481,2025-08-31 21:00:00,24,database,51.0,5.0,55.5,464,240.9,2821,305.1,4,1,0
server_480,2025-08-31 22:00:00,54,compute,63.3,21.8,69.6,563,186.1,2547,311.6,6,0,0
server_247,2025-08-31 23:00:00,53,database,57.0,5.0,76.8,252,241.1,3284,309.1,6,0,1
server_068,2025-09-01 00:00:00,35,database,58.8,50.9,86.3,725,340.5,2972,279.2,2,1,0
server_119,2025-09-01 01:00:00,26,database,53.5,43.4,69.7,473,275.4,2962,280.9,3,1,0
server_066,2025-09-01 02:00:00,29,web,63.4,57.6,62.0,539,339.7,3384,294.7,3,0,0
server_060,2025-09-01 03:00:00,26,compute,42.2,61.1,62.1,196,325.3,2829,279.2,3,0,0
server_443,2025-09-01 04:00:00,31,compute,47.8,64.2,31.8,427,256.5,2672,192.0,5,3,0
server_326,2025-09-01 05:00:00,56,storage,65.3,40.5,53.5,673,176.6,3166,252.2,3,3,0
server_407,2025-09-01 06:00:00,55,database,51.5,46.7,65.4,584,296.1,2666,210.3,2,1,0
server_190,2025-09-01 07:00:00,56,web,37.8,56.6,26.1,666,161.7,2361,286.5,1,1,0
server_469,2025-09-01 08:00:00,41,database,66.6,29.1,62.7,433,306.2,3178,241.7,3,0,0
server_492,2025-09-01 09:00:00,31,database,63.6,26.2,47.8,526,332.7,3063,192.5,1,1,0
server_188,2025-09-01 10:00:00,38,compute,60.7,75.8,83.7,479,66.3,2883,312.4,5,1,0
server_150,2025-09-01 11:00:00,41,storage,88.6,89.2,90.0,633,426.1,2187,358.8,22,12,1
server_285,2025-09-01 12:00:00,9,web,68.3,55.0,56.0,552,265.4,3158,208.8,1,1,0
server_443,2025-09-01 13:00:00,14,compute,65.1,51.8,57.9,423,350.3,2855,202.6,3,0,0
server_401,2025-09-01 14:00:00,13,database,67.4,22.5,59.9,50,234.1,3227,187.9,2,1,0
server_095,2025-09-01 15:00:00,7,compute,60.6,31.6,71.9,534,258.6,3164,161.8,3,2,0
server_311,2025-09-01 16:00:00,34,database,56.0,37.9,54.8,164,460.0,2755,271.7,2,1,0
server_308,2025-09-01 17:00:00,28,web,51.8,49.3,60.4,638,164.1,2608,265.4,0,1,0
server_262,2025-09-01 18:00:00,11,compute,44.8,52.0,72.0,666,248.3,3125,206.7,2,3,0
server_096,2025-09-01 19:00:00,48,compute,59.0,44.4,60.1,50,304.5,3107,267.5,2,1,0
server_452,2025-09-01 20:00:00,41,compute,59.7,48.8,69.8,560,52.5,3097,192.6,3,0,0
server_112,2025-09-01 21:00:00,51,compute,52.2,58.2,53.3,555,206.6,2994,285.8,2,0,0
server_475,2025-09-01 22:00:00,26,compute,59.9,57.3,65.3,575,380.8,3289,311.2,3,3,0
server_124,2025-09-01 23:00:00,27,web,52.3,75.7,79.6,254,171.3,3954,275.6,4,1,0
server_455,2025-09-02 00:00:00,14,storage,61.9,65.9,69.0,595,315.3,3507,264.8,4,0,0
server_462,2025-09-02 01:00:00,39,web,47.9,45.4,31.9,248,333.5,3078,238.0,1,1,0
server_435,2025-09-02 02:00:00,31,compute,46.6,57.8,68.3,638,350.2,3232,284.7,0,0,0
server_131,2025-09-02 03:00:00,6,database,88.3,93.2,92.1,587,193.9,1859,351.0,22,12,1
server_417,2025-09-02 04:00:00,41,database,61.6,48.3,46.1,434,315.7,2350,258.6,1,0,0
server_452,2025-09-02 05:00:00,49,compute,45.7,27.6,67.4,585,182.5,3460,218.6,1,0,1
server_416,2025-09-02 06:00:00,10,storage,63.4,48.2,45.5,311,270.0,2792,222.5,7,2,0
server_120,2025-09-02 07:00:00,46,compute,41.9,5.0,43.4,388,386.5,2604,247.1,3,2,0
server_196,2025-09-02 08:00:00,27,web,53.0,66.4,59.9,733,214.7,3321,291.6,0,1,0
server_293,2025-09-02 09:00:00,9,storage,43.7,52.0,50.8,725,352.9,3718,313.9,2,1,0
server_481,2025-09-02 10:00:00,53,storage,35.0,41.8,35.6,280,292.1,3147,260.4,2,1,0
server_121,2025-09-02 11:00:00,7,web,57.9,36.6,68.3,376,375.7,2931,266.4,1,2,0
server_281,2025-09-02 12:00:00,21,storage,90.8,90.3,91.1,389,102.9,2180,234.1,21,13,1
server_384,2025-09-02 13:00:00,21,compute,43.8,81.8,73.6,512,417.6,3104,263.7,3,1,0
server_259,2025-09-02 14:00:00,58,compute,86.9,90.4,89.6,473,119.5,1850,246.0,23,11,1
server_038,2025-09-02 15:00:00,27,database,58.5,83.0,66.2,758,177.1,2694,255.8,1,1,0
server_053,2025-09-02 16:00:00,48,web,52.1,60.7,52.6,807,414.3,2854,213.4,2,0,0
server_473,2025-09-02 17:00:00,6,storage,53.4,28.9,41.0,861,292.4,3114,223.9,2,0,0
server_160,2025-09-02 18:00:00,20,storage,51.8,54.8,48.8,932,255.6,3240,294.0,5,1,0
server_288,2025-09-02 19:00:00,29,storage,50.3,52.8,20.0,184,394.1,2886,180.9,1,1,0
server_199,2025-09-02 20:00:00,9,compute,50.2,28.9,44.1,462,287.1,3312,262.7,3,0,0
server_275,2025-09-02 21:00:00,23,web,50.0,36.8,38.0,361,200.8,3431,282.6,1,0,0
server_015,2025-09-02 22:00:00,22,compute,49.0,36.4,63.0,320,424.7,2953,219.0,2,0,0
server_404,2025-09-02 23:00:00,12,storage,46.9,47.0,64.4,782,326.3,2577,195.1,1,0,0
server_172,2025-09-03 00:00:00,55,compute,52.0,39.4,34.7,584,172.0,3217,185.7,3,0,0
server_247,2025-09-03 01:00:00,50,storage,49.9,50.4,72.4,182,222.9,3542,250.3,4,1,0
server_382,2025-09-03 02:00:00,57,storage,46.4,53.6,50.9,1019,199.6,2865,300.1,5,0,0
server_217,2025-09-03 03:00:00,57,compute,88.6,91.8,96.5,137,181.6,2279,293.1,17,14,1
server_086,2025-09-03 04:00:00,15,storage,64.9,56.0,33.1,429,286.4,2822,370.0,0,1,0
server_081,2025-09-03 05:00:00,6,compute,55.0,31.0,48.0,518,292.4,2956,287.3,3,0,0
server_061,2025-09-03 06:00:00,7,database,55.5,87.2,57.9,274,342.4,3373,205.7,3,0,0
server_286,2025-09-03 07:00:00,54,compute,49.5,31.1,74.9,610,356.0,2922,199.6,2,1,0
server_499,2025-09-03 08:00:00,27,database,89.8,96.0,94.6,376,384.6,2190,256.1,15,14,1
server_041,2025-09-03 09:00:00,37,database,68.9,56.9,55.3,665,401.9,3208,186.0,0,2,0
server_011,2025-09-03 10:00:00,34,compute,53.7,100.0,68.7,580,348.7,2621,185.6,2,2,0
server_320,2025-09-03 11:00:00,40,web,50.8,53.0,62.1,50,335.6,3280,214.3,1,1,0
server_233,2025-09-03 12:00:00,22,web,57.7,32.2,37.4,190,396.8,3234,253.1,3,3,0
server_328,2025-09-03 13:00:00,17,compute,56.0,12.2,53.4,670,341.3,3444,218.1,2,0,0
server_130,2025-09-03 14:00:00,29,compute,51.0,10.9,51.4,581,204.7,2734,259.8,2,1,0
server_114,2025-09-03 15:00:00,35,storage,58.8,45.2,57.8,295,160.7,2739,231.6,3,2,0
server_217,2025-09-03 16:00:00,49,storage,62.5,55.9,52.9,366,197.4,2998,163.9,1,0,0
server_136,2025-09-03 17:00:00,35,compute,48.7,16.6,47.9,482,331.5,2874,311.5,0,2,0
server_105,2025-09-03 18:00:00,25,web,75.3,49.4,82.0,95,269.4,2514,302.8,1,2,0
server_178,2025-09-03 19:00:00,47,storage,42.7,18.7,59.3,954,322.7,2914,334.3,2,0,0
server_015,2025-09-03 20:00:00,12,storage,48.2,26.5,67.2,304,274.2,3014,287.5,7,0,0
server_471,2025-09-03 21:00:00,47,web,56.9,57.6,58.2,506,208.1,3153,250.8,2,2,0
server_241,2025-09-03 22:00:00,55,compute,73.0,30.0,72.2,834,40.7,3062,236.6,0,0,0
server_333,2025-09-03 23:00:00,59,web,50.5,71.2,58.6,463,178.0,2938,303.3,3,0,1
server_380,2025-09-04 00:00:00,43,database,87.5,94.9,96.7,564,474.7,1899,246.3,22,8,1
server_386,2025-09-04 01:00:00,12,storage,59.4,67.2,20.0,309,396.3,2896,276.4,1,1,0
server_225,2025-09-04 02:00:00,54,storage,53.0,90.3,61.5,390,225.1,2812,219.4,3,0,0
server_480,2025-09-04 03:00:00,35,storage,60.3,30.1,63.9,315,246.5,2939,270.4,2,1,0
server_241,2025-09-04 04:00:00,17,web,54.4,94.3,64.6,756,249.8,3171,285.7,3,2,0
server_407,2025-09-04 05:00:00,54,web,48.1,45.3,43.7,367,409.0,2858,273.0,1,1,0
server_456,2025-09-04 06:00:00,36,compute,73.8,32.3,49.2,351,390.9,3159,241.8,1,1,0
server_140,2025-09-04 07:00:00,23,storage,35.0,39.1,44.4,328,396.4,3163,234.8,0,0,0
server_385,2025-09-04 08:00:00,51,database,69.6,36.9,67.3,576,198.7,2805,293.6,3,0,1
server_198,2025-09-04 09:00:00,48,compute,62.5,73.0,73.6,616,478.6,2857,269.7,2,1,0
server_111,2025-09-04 10:00:00,7,web,49.0,71.4,35.3,100,270.9,3564,247.4,3,1,0
server_126,2025-09-04 11:00:00,58,database,70.0,71.1,63.1,514,383.8,3037,297.1,1,0,0
server_020,2025-09-04 12:00:00,38,compute,44.0,19.0,47.0,560,329.2,2221,200.3,4,2,0
server_146,2025-09-04 13:00:00,16,web,88.2,96.5,88.4,781,129.0,1928,178.4,21,12,1
server_088,2025-09-04 14:00:00,39,database,91.2,88.0,90.7,255,248.5,1858,333.9,25,14,1
server_302,2025-09-04 15:00:00,21,compute,45.8,65.2,54.7,276,296.0,2985,166.0,0,0,0
server_405,2025-09-04 16:00:00,59,database,45.8,35.3,58.0,628,217.6,3000,307.7,3,1,0
server_202,2025-09-04 17:00:00,40,web,49.0,55.1,79.5,488,151.9,3213,297.7,2,3,0
server_416,2025-09-04 18:00:00,57,compute,55.1,35.0,60.9,776,254.1,2760,296.9,4,1,0
server_415,2025-09-04 19:00:00,38,web,48.4,9.9,33.2,720,430.8,3045,275.5,2,0,0
server_447,2025-09-04 20:00:00,26,storage,38.7,62.7,82.8,556,355.2,2945,264.1,3,0,0
server_084,2025-09-04 21:00:00,25,storage,58.7,64.2,72.2,487,244.5,3068,235.8,1,4,0
server_166,2025-09-04 22:00:00,13,database,55.4,47.8,51.9,469,322.0,2891,302.4,0,0,0
server_383,2025-09-04 23:00:00,56,storage,58.3,5.0,69.0,494,163.8,2902,231.3,3,0,0
server_467,2025-09-05 00:00:00,31,web,56.4,60.0,50.8,512,297.7,3138,170.4,2,0,0
server_071,2025-09-05 01:00:00,38,database,62.6,30.2,50.4,784,105.4,2722,224.6,2,0,0
server_297,2025-09-05 02:00:00,31,compute,54.4,55.3,58.2,93,180.8,2823,225.8,1,2,0
server_484,2025-09-05 03:00:00,42,web,63.1,35.2,69.0,416,379.4,3478,282.5,2,1,0
server_008,2025-09-05 04:00:00,35,compute,83.1,98.9,91.9,541,239.3,1964,266.9,24,9,1
server_280,2025-09-05 05:00:00,36,compute,49.3,55.0,74.1,379,253.3,3263,161.1,3,0,0
server_472,2025-09-05 06:00:00,38,compute,66.0,28.6,67.1,443,288.8,3015,141.9,2,0,1
server_480,2025-09-05 07:00:00,16,compute,65.8,41.7,81.8,412,452.9,3044,269.0,2,1,0
server_257,2025-09-05 08:00:00,58,web,59.6,55.2,85.9,761,10.0,2754,182.4,0,3,0
server_274,2025-09-05 09:00:00,46,storage,47.9,88.3,64.5,415,205.3,3080,272.9,1,1,1
server_237,2025-09-05 10:00:00,10,web,47.2,43.5,55.0,356,535.8,3081,210.2,1,3,0
server_019,2025-09-05 11:00:00,7,storage,65.6,61.8,57.3,656,413.7,3253,186.4,2,0,0
server_489,2025-09-05 12:00:00,18,compute,65.2,21.6,31.1,393,349.6,2920,356.5,1,0,0
server_232,2025-09-05 13:00:00,23,storage,54.5,78.9,60.3,466,323.6,2996,235.3,3,0,0
server_489,2025-09-05 14:00:00,31,compute,73.7,28.8,50.7,279,272.3,3800,295.6,1,2,0
server_220,2025-09-05 15:00:00,30,database,58.7,42.4,49.4,419,159.8,3012,136.7,1,0,0
server_325,2025-09-05 16:00:00,49,compute,46.1,55.2,59.4,493,255.0,2751,265.4,6,4,1
server_016,2025-09-05 17:00:00,19,storage,89.1,97.8,98.4,247,284.9,2135,191.5,24,12,1
server_379,2025-09-05 18:00:00,10,database,55.0,66.6,57.3,480,411.6,3046,290.8,1,0,0
server_088,2025-09-05 19:00:00,47,database,55.7,31.8,63.1,603,332.0,2737,215.4,3,1,0
server_485,2025-09-05 20:00:00,57,compute,89.7,97.8,94.1,102,303.6,2169,191.2,17,8,1
server_195,2025-09-05 21:00:00,7,web,47.3,66.4,80.3,370,231.6,3305,189.5,2,1,0
server_349,2025-09-05 22:00:00,9,storage,44.3,56.6,66.6,1011,249.9,2800,280.9,2,1,0
server_083,2025-09-05 23:00:00,17,database,59.8,59.2,79.4,459,122.5,3379,171.1,2,1,0
server_386,2025-09-06 00:00:00,16,web,50.9,95.6,66.5,728,319.9,2807,208.0,0,0,1
server_086,2025-09-06 01:00:00,9,compute,74.4,53.3,65.4,494,172.9,2754,300.8,5,1,0
server_306,2025-09-06 02:00:00,48,compute,62.5,47.2,82.8,434,262.1,3040,276.0,1,1,0
server_337,2025-09-06 03:00:00,14,compute,50.8,51.7,79.7,687,399.5,3220,310.9,2,1,0
server_153,2025-09-06 04:00:00,15,compute,64.7,70.4,89.1,739,323.4,3253,238.8,1,3,0
server_439,2025-09-06 05:00:00,32,storage,60.8,91.6,58.1,322,330.5,3095,326.5,5,1,1
server_227,2025-09-06 06:00:00,11,database,60.1,41.7,48.1,280,419.7,2660,227.1,4,0,0
server_447,2025-09-06 07:00:00,20,storage,54.0,26.8,42.6,226,365.5,2734,290.6,5,0,0
server_263,2025-09-06 08:00:00,47,database,58.4,68.3,45.3,324,283.8,2900,218.8,2,0,0
server_464,2025-09-06 09:00:00,36,web,38.2,17.7,70.2,727,97.4,3163,195.7,1,1,0
server_222,2025-09-06 10:00:00,27,web,65.5,50.2,100.0,506,255.4,2882,237.5,1,0,0
server_420,2025-09-06 11:00:00,58,database,35.0,51.1,82.6,737,288.8,3296,260.7,2,0,0
server_492,2025-09-06 12:00:00,11,compute,51.5,42.9,57.3,293,298.0,3569,162.4,2,2,0
server_120,2025-09-06 13:00:00,38,web,42.2,44.0,71.5,299,135.7,2720,263.4,4,1,0
server_480,2025-09-06 14:00:00,34,storage,51.0,12.0,51.7,422,316.2,3015,221.9,1,3,0
server_410,2025-09-06 15:00:00,26,database,54.4,27.6,52.6,559,371.1,3175,280.4,1,1,0
server_172,2025-09-06 16:00:00,59,web,45.4,63.7,44.5,472,260.2,3250,239.2,1,1,0
server_003,2025-09-06 17:00:00,57,database,35.0,5.0,45.5,640,342.1,3066,279.3,0,1,0
server_341,2025-09-06 18:00:00,35,compute,56.7,43.3,68.3,583,230.3,2966,274.1,2,0,0
server_127,2025-09-06 19:00:00,26,database,71.7,38.7,82.2,598,321.2,2531,258.3,3,1,0
server_473,2025-09-06 20:00:00,41,web,52.2,5.2,75.6,637,484.7,2879,242.3,2,1,0
server_479,2025-09-06 21:00:00,27,database,62.7,78.8,81.9,719,255.7,3183,306.9,2,0,0
server_471,2025-09-06 22:00:00,51,web,67.0,24.4,71.8,50,182.3,3405,246.5,2,0,0
server_109,2025-09-06 23:00:00,25,web,39.8,56.0,59.5,498,371.3,2664,198.4,1,1,0
server_354,2025-09-07 00:00:00,27,web,51.3,35.6,52.1,669,269.9,3378,186.6,2,0,0
server_036,2025-09-07 01:00:00,57,storage,44.8,28.1,68.7,1005,219.0,3301,280.9,1,0,0
server_479,2025-09-07 02:00:00,45,compute,48.5,40.3,34.8,480,222.1,3057,266.8,2,0,0
server_070,2025-09-07 03:00:00,16,compute,68.6,37.9,50.9,60,321.0,2764,314.3,4,0,0
server_288,2025-09-07 04:00:00,52,database,56.8,41.3,48.2,785,301.4,3420,326.5,2,2,0
server_030,2025-09-07 05:00:00,36,database,61.3,29.3,78.7,256,425.5,2973,272.4,1,0,0
server_438,2025-09-07 06:00:00,56,web,54.6,24.7,39.3,592,338.8,3142,214.0,1,2,0
server_380,2025-09-07 07:00:00,45,compute,45.3,65.1,73.9,608,393.2,2758,277.7,2,1,0
server_267,2025-09-07 08:00:00,18,database,84.2,95.5,91.9,525,299.2,2223,303.2,21,14,1
server_010,2025-09-07 09:00:00,23,database,65.0,43.8,66.0,73,346.0,3202,181.7,0,0,0
server_343,2025-09-07 10:00:00,27,compute,57.5,27.2,53.0,427,292.2,3118,232.2,3,1,0
server_327,2025-09-07 11:00:00,22,web,58.9,76.5,38.1,186,478.1,3138,109.1,0,2,0
server_031,2025-09-07 12:00:00,43,database,45.1,43.3,67.5,591,343.9,2679,277.2,3,0,0
server_056,2025-09-07 13:00:00,30,web,60.7,7.1,73.3,323,152.0,3235,327.7,4,1,0
server_165,2025-09-07 14:00:00,37,compute,65.8,50.5,67.5,75,278.4,3218,288.0,2,0,0
server_187,2025-09-07 15:00:00,20,compute,58.2,29.7,57.8,642,320.1,3746,166.8,1,0,0
server_341,2025-09-07 16:00:00,18,database,40.6,63.2,42.9,247,295.9,2922,196.5,2,2,0
server_481,2025-09-07 17:00:00,31,database,68.1,65.8,50.7,527,380.7,2487,256.3,0,0,0
server_018,2025-09-07 18:00:00,55,compute,47.4,63.5,66.8,353,249.2,2869,281.9,2,0,0
server_115,2025-09-07 19:00:00,16,web,58.1,35.8,48.1,674,300.5,2882,322.4,3,0,0
server_467,2025-09-07 20:00:00,18,web,62.6,42.7,45.6,665,389.2,3034,267.6,1,1,0
server_183,2025-09-07 21:00:00,38,storage,63.6,50.0,38.3,548,158.3,3201,180.6,1,0,0
server_269,2025-09-07 22:00:00,55,compute,40.6,62.9,68.0,479,202.7,2835,235.4,2,0,0
server_032,2025-09-07 23:00:00,42,database,55.9,24.2,67.7,412,490.8,3317,230.3,1,0,0
server_009,2025-09-08 00:00:00,43,compute,55.4,46.9,77.3,259,262.1,3001,260.2,2,1,0
server_079,2025-09-08 01:00:00,6,database,66.5,82.4,27.8,382,383.6,2362,284.6,2,1,0
server_191,2025-09-08 02:00:00,44,web,58.7,34.3,77.6,596,407.2,2986,174.3,1,3,0
server_319,2025-09-08 03:00:00,32,database,66.6,44.5,76.7,891,170.2,2813,269.6,2,1,0
server_189,2025-09-08 04:00:00,41,storage,59.3,97.3,78.1,614,214.0,3040,176.0,3,0,0
server_067,2025-09-08 05:00:00,37,web,54.4,40.2,61.8,643,300.9,3314,255.0,0,1,0
server_474,2025-09-08 06:00:00,46,storage,56.6,14.2,63.3,478,232.4,2648,328.4,2,2,0
